city,name,percentage,season_year,season,league,city_group
Minnesota,Timberwolves,0.488,1997,1996-97,NBA,Minnesota
Phoenix,Suns,0.488,1997,1996-97,NBA,Phoenix
Orlando,Magic,0.549,1997,1996-97,NBA,Orlando
Los Angeles,Clippers,0.439,1997,1996-97,NBA,Los Angeles
Washington,Bullets,0.537,1997,1996-97,NBA,Washington
Cleveland,Cavaliers,0.512,1997,1996-97,NBA,Cleveland
Sacramento,Kings,0.415,1997,1996-97,NBA,Sacramento
Golden State,Warriors,0.366,1997,1996-97,NBA,Bay Area
Indiana,Pacers,0.476,1997,1996-97,NBA,Indiana
Dallas,Mavericks,0.293,1997,1996-97,NBA,Dallas
Milwaukee,Bucks,0.402,1997,1996-97,NBA,Milwaukee
Denver,Nuggets,0.256,1997,1996-97,NBA,Denver
Toronto,Raptors,0.366,1997,1996-97,NBA,Toronto
New Jersey,Nets,0.317,1997,1996-97,NBA,New Jersey
San Antonio,Spurs,0.244,1997,1996-97,NBA,San Antonio
Philadelphia,76ers,0.268,1997,1996-97,NBA,Philadelphia
Vancouver,Grizzlies,0.171,1997,1996-97,NBA,Vancouver
Boston,Celtics,0.183,1997,1996-97,NBA,Boston
Chicago,Bulls,0.756,1998,1997-98,NBA,Chicago
Utah,Jazz,0.756,1998,1997-98,NBA,Utah
Miami,Heat,0.671,1998,1997-98,NBA,South Florida
Los Angeles,Lakers,0.744,1998,1997-98,NBA,Los Angeles
Seattle,SuperSonics,0.744,1998,1997-98,NBA,Seattle
Indiana,Pacers,0.707,1998,1997-98,NBA,Indiana
Phoenix,Suns,0.683,1998,1997-98,NBA,Phoenix
San Antonio,Spurs,0.683,1998,1997-98,NBA,San Antonio
Charlotte,Hornets,0.622,1998,1997-98,NBA,Carolina
Atlanta,Hawks,0.61,1998,1997-98,NBA,Atlanta
Cleveland,Cavaliers,0.573,1998,1997-98,NBA,Cleveland
Portland,Trail Blazers,0.561,1998,1997-98,NBA,Portland
Minnesota,Timberwolves,0.549,1998,1997-98,NBA,Minnesota
New Jersey,Nets,0.524,1998,1997-98,NBA,New Jersey
New York,Knicks,0.524,1998,1997-98,NBA,New York
Houston,Rockets,0.5,1998,1997-98,NBA,Houston
Sacramento,Kings,0.329,1998,1997-98,NBA,Sacramento
Washington,Wizards,0.512,1998,1997-98,NBA,Washington
Dallas,Mavericks,0.244,1998,1997-98,NBA,Dallas
Orlando,Magic,0.5,1998,1997-98,NBA,Orlando
Golden State,Warriors,0.232,1998,1997-98,NBA,Bay Area
Vancouver,Grizzlies,0.232,1998,1997-98,NBA,Vancouver
Detroit,Pistons,0.451,1998,1997-98,NBA,Detroit
Boston,Celtics,0.439,1998,1997-98,NBA,Boston
Milwaukee,Bucks,0.439,1998,1997-98,NBA,Milwaukee
Los Angeles,Clippers,0.207,1998,1997-98,NBA,Los Angeles
Denver,Nuggets,0.134,1998,1997-98,NBA,Denver
Philadelphia,76ers,0.378,1998,1997-98,NBA,Philadelphia
Toronto,Raptors,0.195,1998,1997-98,NBA,Toronto
Miami,Heat,0.66,1999,1998-99,NBA,South Florida
Orlando,Magic,0.66,1999,1998-99,NBA,Orlando
Indiana,Pacers,0.66,1999,1998-99,NBA,Indiana
San Antonio,Spurs,0.74,1999,1998-99,NBA,San Antonio
Utah,Jazz,0.74,1999,1998-99,NBA,Utah
Portland,Trail Blazers,0.7,1999,1998-99,NBA,Portland
Atlanta,Hawks,0.62,1999,1998-99,NBA,Atlanta
Houston,Rockets,0.62,1999,1998-99,NBA,Houston
Los Angeles,Lakers,0.62,1999,1998-99,NBA,Los Angeles
Detroit,Pistons,0.58,1999,1998-99,NBA,Detroit
Milwaukee,Bucks,0.56,1999,1998-99,NBA,Milwaukee
Philadelphia,76ers,0.56,1999,1998-99,NBA,Philadelphia
Phoenix,Suns,0.54,1999,1998-99,NBA,Phoenix
Sacramento,Kings,0.54,1999,1998-99,NBA,Sacramento
Minnesota,Timberwolves,0.5,1999,1998-99,NBA,Minnesota
New York,Knicks,0.54,1999,1998-99,NBA,New York
Seattle,SuperSonics,0.5,1999,1998-99,NBA,Seattle
Charlotte,Hornets,0.52,1999,1998-99,NBA,Carolina
Golden State,Warriors,0.42,1999,1998-99,NBA,Bay Area
Toronto,Raptors,0.46,1999,1998-99,NBA,Toronto
Cleveland,Cavaliers,0.44,1999,1998-99,NBA,Cleveland
Dallas,Mavericks,0.38,1999,1998-99,NBA,Dallas
Boston,Celtics,0.38,1999,1998-99,NBA,Boston
Denver,Nuggets,0.28,1999,1998-99,NBA,Denver
Los Angeles,Clippers,0.18,1999,1998-99,NBA,Los Angeles
Washington,Wizards,0.36,1999,1998-99,NBA,Washington
New Jersey,Nets,0.32,1999,1998-99,NBA,New Jersey
Vancouver,Grizzlies,0.16,1999,1998-99,NBA,Vancouver
Chicago,Bulls,0.26,1999,1998-99,NBA,Chicago
Los Angeles,Lakers,0.817,2000,1999-00,NBA,Los Angeles
Indiana,Pacers,0.683,2000,1999-00,NBA,Indiana
Miami,Heat,0.634,2000,1999-00,NBA,South Florida
Utah,Jazz,0.671,2000,1999-00,NBA,Utah
New York,Knicks,0.61,2000,1999-00,NBA,New York
Portland,Trail Blazers,0.72,2000,1999-00,NBA,Portland
Philadelphia,76ers,0.598,2000,1999-00,NBA,Philadelphia
Phoenix,Suns,0.646,2000,1999-00,NBA,Phoenix
San Antonio,Spurs,0.646,2000,1999-00,NBA,San Antonio
Charlotte,Hornets,0.598,2000,1999-00,NBA,Carolina
Minnesota,Timberwolves,0.61,2000,1999-00,NBA,Minnesota
Toronto,Raptors,0.549,2000,1999-00,NBA,Toronto
Milwaukee,Bucks,0.512,2000,1999-00,NBA,Milwaukee
Seattle,SuperSonics,0.549,2000,1999-00,NBA,Seattle
Detroit,Pistons,0.512,2000,1999-00,NBA,Detroit
Sacramento,Kings,0.537,2000,1999-00,NBA,Sacramento
Dallas,Mavericks,0.488,2000,1999-00,NBA,Dallas
Orlando,Magic,0.5,2000,1999-00,NBA,Orlando
Boston,Celtics,0.427,2000,1999-00,NBA,Boston
Denver,Nuggets,0.427,2000,1999-00,NBA,Denver
Cleveland,Cavaliers,0.39,2000,1999-00,NBA,Cleveland
Houston,Rockets,0.415,2000,1999-00,NBA,Houston
New Jersey,Nets,0.378,2000,1999-00,NBA,New Jersey
Vancouver,Grizzlies,0.268,2000,1999-00,NBA,Vancouver
Golden State,Warriors,0.232,2000,1999-00,NBA,Bay Area
Washington,Wizards,0.354,2000,1999-00,NBA,Washington
Atlanta,Hawks,0.341,2000,1999-00,NBA,Atlanta
Los Angeles,Clippers,0.183,2000,1999-00,NBA,Los Angeles
Chicago,Bulls,0.207,2000,1999-00,NBA,Chicago
Philadelphia,76ers,0.683,2001,2000-01,NBA,Philadelphia
San Antonio,Spurs,0.707,2001,2000-01,NBA,San Antonio
Los Angeles,Lakers,0.683,2001,2000-01,NBA,Los Angeles
Milwaukee,Bucks,0.634,2001,2000-01,NBA,Milwaukee
Miami,Heat,0.61,2001,2000-01,NBA,South Florida
Sacramento,Kings,0.671,2001,2000-01,NBA,Sacramento
Dallas,Mavericks,0.646,2001,2000-01,NBA,Dallas
New York,Knicks,0.585,2001,2000-01,NBA,New York
Utah,Jazz,0.646,2001,2000-01,NBA,Utah
Toronto,Raptors,0.573,2001,2000-01,NBA,Toronto
Phoenix,Suns,0.622,2001,2000-01,NBA,Phoenix
Charlotte,Hornets,0.561,2001,2000-01,NBA,Carolina
Orlando,Magic,0.524,2001,2000-01,NBA,Orlando
Portland,Trail Blazers,0.61,2001,2000-01,NBA,Portland
Minnesota,Timberwolves,0.573,2001,2000-01,NBA,Minnesota
Indiana,Pacers,0.5,2001,2000-01,NBA,Indiana
Boston,Celtics,0.439,2001,2000-01,NBA,Boston
Houston,Rockets,0.549,2001,2000-01,NBA,Houston
Seattle,SuperSonics,0.537,2001,2000-01,NBA,Seattle
Detroit,Pistons,0.39,2001,2000-01,NBA,Detroit
Cleveland,Cavaliers,0.366,2001,2000-01,NBA,Cleveland
Denver,Nuggets,0.488,2001,2000-01,NBA,Denver
Los Angeles,Clippers,0.378,2001,2000-01,NBA,Los Angeles
New Jersey,Nets,0.317,2001,2000-01,NBA,New Jersey
Atlanta,Hawks,0.305,2001,2000-01,NBA,Atlanta
Vancouver,Grizzlies,0.28,2001,2000-01,NBA,Vancouver
Golden State,Warriors,0.207,2001,2000-01,NBA,Bay Area
Washington,Wizards,0.232,2001,2000-01,NBA,Washington
Chicago,Bulls,0.183,2001,2000-01,NBA,Chicago
New Jersey,Nets,0.634,2002,2001-02,NBA,New Jersey
Sacramento,Kings,0.744,2002,2001-02,NBA,Sacramento
San Antonio,Spurs,0.707,2002,2001-02,NBA,San Antonio
Detroit,Pistons,0.61,2002,2001-02,NBA,Detroit
Boston,Celtics,0.598,2002,2001-02,NBA,Boston
Los Angeles,Lakers,0.707,2002,2001-02,NBA,Los Angeles
Dallas,Mavericks,0.695,2002,2001-02,NBA,Dallas
Charlotte,Hornets,0.537,2002,2001-02,NBA,Carolina
Minnesota,Timberwolves,0.61,2002,2001-02,NBA,Minnesota
Orlando,Magic,0.537,2002,2001-02,NBA,Orlando
Philadelphia,76ers,0.524,2002,2001-02,NBA,Philadelphia
Portland,Trail Blazers,0.598,2002,2001-02,NBA,Portland
Seattle,SuperSonics,0.549,2002,2001-02,NBA,Seattle
Toronto,Raptors,0.512,2002,2001-02,NBA,Toronto
Indiana,Pacers,0.512,2002,2001-02,NBA,Indiana
Utah,Jazz,0.537,2002,2001-02,NBA,Utah
Los Angeles,Clippers,0.476,2002,2001-02,NBA,Los Angeles
Milwaukee,Bucks,0.5,2002,2001-02,NBA,Milwaukee
Phoenix,Suns,0.439,2002,2001-02,NBA,Phoenix
Washington,Wizards,0.451,2002,2001-02,NBA,Washington
Houston,Rockets,0.341,2002,2001-02,NBA,Houston
Miami,Heat,0.439,2002,2001-02,NBA,South Florida
Atlanta,Hawks,0.402,2002,2001-02,NBA,Atlanta
Denver,Nuggets,0.329,2002,2001-02,NBA,Denver
New York,Knicks,0.366,2002,2001-02,NBA,New York
Memphis,Grizzlies,0.28,2002,2001-02,NBA,Memphis
Cleveland,Cavaliers,0.354,2002,2001-02,NBA,Cleveland
Golden State,Warriors,0.256,2002,2001-02,NBA,Bay Area
Chicago,Bulls,0.256,2002,2001-02,NBA,Chicago
San Antonio,Spurs,0.732,2003,2002-03,NBA,San Antonio
Detroit,Pistons,0.61,2003,2002-03,NBA,Detroit
Sacramento,Kings,0.72,2003,2002-03,NBA,Sacramento
New Jersey,Nets,0.598,2003,2002-03,NBA,New Jersey
Dallas,Mavericks,0.732,2003,2002-03,NBA,Dallas
Indiana,Pacers,0.585,2003,2002-03,NBA,Indiana
Minnesota,Timberwolves,0.622,2003,2002-03,NBA,Minnesota
Philadelphia,76ers,0.585,2003,2002-03,NBA,Philadelphia
Los Angeles,Lakers,0.61,2003,2002-03,NBA,Los Angeles
New Orleans,Hornets,0.573,2003,2002-03,NBA,New Orleans
Portland,Trail Blazers,0.61,2003,2002-03,NBA,Portland
Boston,Celtics,0.537,2003,2002-03,NBA,Boston
Utah,Jazz,0.573,2003,2002-03,NBA,Utah
Milwaukee,Bucks,0.512,2003,2002-03,NBA,Milwaukee
Phoenix,Suns,0.537,2003,2002-03,NBA,Phoenix
Orlando,Magic,0.512,2003,2002-03,NBA,Orlando
Houston,Rockets,0.524,2003,2002-03,NBA,Houston
Washington,Wizards,0.451,2003,2002-03,NBA,Washington
Seattle,SuperSonics,0.488,2003,2002-03,NBA,Seattle
New York,Knicks,0.451,2003,2002-03,NBA,New York
Golden State,Warriors,0.463,2003,2002-03,NBA,Bay Area
Atlanta,Hawks,0.427,2003,2002-03,NBA,Atlanta
Memphis,Grizzlies,0.341,2003,2002-03,NBA,Memphis
Chicago,Bulls,0.366,2003,2002-03,NBA,Chicago
Miami,Heat,0.305,2003,2002-03,NBA,South Florida
Los Angeles,Clippers,0.329,2003,2002-03,NBA,Los Angeles
Denver,Nuggets,0.207,2003,2002-03,NBA,Denver
Toronto,Raptors,0.293,2003,2002-03,NBA,Toronto
Cleveland,Cavaliers,0.207,2003,2002-03,NBA,Cleveland
Minnesota,Timberwolves,0.707,2004,2003-04,NBA,Minnesota
Indiana,Pacers,0.744,2004,2003-04,NBA,Indiana
Los Angeles,Lakers,0.683,2004,2003-04,NBA,Los Angeles
New Jersey,Nets,0.573,2004,2003-04,NBA,New Jersey
San Antonio,Spurs,0.695,2004,2003-04,NBA,San Antonio
Detroit,Pistons,0.659,2004,2003-04,NBA,Detroit
Miami,Heat,0.512,2004,2003-04,NBA,South Florida
Sacramento,Kings,0.671,2004,2003-04,NBA,Sacramento
New Orleans,Hornets,0.5,2004,2003-04,NBA,New Orleans
Dallas,Mavericks,0.634,2004,2003-04,NBA,Dallas
Milwaukee,Bucks,0.5,2004,2003-04,NBA,Milwaukee
Memphis,Grizzlies,0.61,2004,2003-04,NBA,Memphis
Houston,Rockets,0.549,2004,2003-04,NBA,Houston
New York,Knicks,0.476,2004,2003-04,NBA,New York
Boston,Celtics,0.439,2004,2003-04,NBA,Boston
Denver,Nuggets,0.524,2004,2003-04,NBA,Denver
Cleveland,Cavaliers,0.427,2004,2003-04,NBA,Cleveland
Utah,Jazz,0.512,2004,2003-04,NBA,Utah
Portland,Trail Blazers,0.5,2004,2003-04,NBA,Portland
Toronto,Raptors,0.402,2004,2003-04,NBA,Toronto
Golden State,Warriors,0.451,2004,2003-04,NBA,Bay Area
Philadelphia,76ers,0.402,2004,2003-04,NBA,Philadelphia
Atlanta,Hawks,0.341,2004,2003-04,NBA,Atlanta
Seattle,SuperSonics,0.451,2004,2003-04,NBA,Seattle
Phoenix,Suns,0.354,2004,2003-04,NBA,Phoenix
Washington,Wizards,0.305,2004,2003-04,NBA,Washington
Chicago,Bulls,0.28,2004,2003-04,NBA,Chicago
Los Angeles,Clippers,0.341,2004,2003-04,NBA,Los Angeles
Orlando,Magic,0.256,2004,2003-04,NBA,Orlando
Miami,Heat,0.72,2005,2004-05,NBA,South Florida
Phoenix,Suns,0.756,2005,2004-05,NBA,Phoenix
San Antonio,Spurs,0.72,2005,2004-05,NBA,San Antonio
Detroit,Pistons,0.659,2005,2004-05,NBA,Detroit
Chicago,Bulls,0.573,2005,2004-05,NBA,Chicago
Dallas,Mavericks,0.707,2005,2004-05,NBA,Dallas
Boston,Celtics,0.549,2005,2004-05,NBA,Boston
Seattle,SuperSonics,0.634,2005,2004-05,NBA,Seattle
Houston,Rockets,0.622,2005,2004-05,NBA,Houston
Washington,Wizards,0.549,2005,2004-05,NBA,Washington
Indiana,Pacers,0.537,2005,2004-05,NBA,Indiana
Sacramento,Kings,0.61,2005,2004-05,NBA,Sacramento
Denver,Nuggets,0.598,2005,2004-05,NBA,Denver
Philadelphia,76ers,0.524,2005,2004-05,NBA,Philadelphia
New Jersey,Nets,0.512,2005,2004-05,NBA,New Jersey
Memphis,Grizzlies,0.549,2005,2004-05,NBA,Memphis
Cleveland,Cavaliers,0.512,2005,2004-05,NBA,Cleveland
Minnesota,Timberwolves,0.537,2005,2004-05,NBA,Minnesota
Los Angeles,Clippers,0.451,2005,2004-05,NBA,Los Angeles
Orlando,Magic,0.439,2005,2004-05,NBA,Orlando
Los Angeles,Lakers,0.415,2005,2004-05,NBA,Los Angeles
Toronto,Raptors,0.402,2005,2004-05,NBA,Toronto
Golden State,Warriors,0.415,2005,2004-05,NBA,Bay Area
New York,Knicks,0.402,2005,2004-05,NBA,New York
Milwaukee,Bucks,0.366,2005,2004-05,NBA,Milwaukee
Portland,Trail Blazers,0.329,2005,2004-05,NBA,Portland
Utah,Jazz,0.317,2005,2004-05,NBA,Utah
Charlotte,Bobcats,0.22,2005,2004-05,NBA,Carolina
Atlanta,Hawks,0.159,2005,2004-05,NBA,Atlanta
New Orleans,Hornets,0.22,2005,2004-05,NBA,New Orleans
San Antonio,Spurs,0.768,2006,2005-06,NBA,San Antonio
Detroit,Pistons,0.78,2006,2005-06,NBA,Detroit
Dallas,Mavericks,0.732,2006,2005-06,NBA,Dallas
Miami,Heat,0.634,2006,2005-06,NBA,South Florida
Cleveland,Cavaliers,0.61,2006,2005-06,NBA,Cleveland
Phoenix,Suns,0.659,2006,2005-06,NBA,Phoenix
Denver,Nuggets,0.537,2006,2005-06,NBA,Denver
New Jersey,Nets,0.598,2006,2005-06,NBA,New Jersey
Washington,Wizards,0.512,2006,2005-06,NBA,Washington
Memphis,Grizzlies,0.598,2006,2005-06,NBA,Memphis
Indiana,Pacers,0.5,2006,2005-06,NBA,Indiana
Los Angeles,Clippers,0.573,2006,2005-06,NBA,Los Angeles
Los Angeles,Lakers,0.549,2006,2005-06,NBA,Los Angeles
Chicago,Bulls,0.5,2006,2005-06,NBA,Chicago
Sacramento,Kings,0.537,2006,2005-06,NBA,Sacramento
Milwaukee,Bucks,0.481,2006,2005-06,NBA,Milwaukee
Philadelphia,76ers,0.463,2006,2005-06,NBA,Philadelphia
Utah,Jazz,0.5,2006,2005-06,NBA,Utah
New Orleans/Oklahoma City,Hornets,0.463,2006,2005-06,NBA,New Orleans
Orlando,Magic,0.439,2006,2005-06,NBA,Orlando
Boston,Celtics,0.402,2006,2005-06,NBA,Boston
Seattle,SuperSonics,0.427,2006,2005-06,NBA,Seattle
Houston,Rockets,0.415,2006,2005-06,NBA,Houston
Toronto,Raptors,0.329,2006,2005-06,NBA,Toronto
Golden State,Warriors,0.415,2006,2005-06,NBA,Bay Area
Charlotte,Bobcats,0.317,2006,2005-06,NBA,Carolina
Atlanta,Hawks,0.317,2006,2005-06,NBA,Atlanta
Minnesota,Timberwolves,0.402,2006,2005-06,NBA,Minnesota
New York,Knicks,0.28,2006,2005-06,NBA,New York
Portland,Trail Blazers,0.256,2006,2005-06,NBA,Portland
Detroit,Pistons,0.646,2007,2006-07,NBA,Detroit
Dallas,Mavericks,0.817,2007,2006-07,NBA,Dallas
Cleveland,Cavaliers,0.61,2007,2006-07,NBA,Cleveland
Phoenix,Suns,0.744,2007,2006-07,NBA,Phoenix
San Antonio,Spurs,0.707,2007,2006-07,NBA,San Antonio
Toronto,Raptors,0.573,2007,2006-07,NBA,Toronto
Utah,Jazz,0.622,2007,2006-07,NBA,Utah
Miami,Heat,0.537,2007,2006-07,NBA,South Florida
Chicago,Bulls,0.598,2007,2006-07,NBA,Chicago
Houston,Rockets,0.634,2007,2006-07,NBA,Houston
Denver,Nuggets,0.549,2007,2006-07,NBA,Denver
New Jersey,Nets,0.5,2007,2006-07,NBA,New Jersey
Los Angeles,Lakers,0.512,2007,2006-07,NBA,Los Angeles
Washington,Wizards,0.5,2007,2006-07,NBA,Washington
Golden State,Warriors,0.512,2007,2006-07,NBA,Bay Area
Orlando,Magic,0.488,2007,2006-07,NBA,Orlando
Indiana,Pacers,0.427,2007,2006-07,NBA,Indiana
Los Angeles,Clippers,0.488,2007,2006-07,NBA,Los Angeles
Philadelphia,76ers,0.427,2007,2006-07,NBA,Philadelphia
New Orleans/Oklahoma City,Hornets,0.476,2007,2006-07,NBA,New Orleans
Sacramento,Kings,0.402,2007,2006-07,NBA,Sacramento
Charlotte,Bobcats,0.402,2007,2006-07,NBA,Carolina
New York,Knicks,0.402,2007,2006-07,NBA,New York
Portland,Trail Blazers,0.39,2007,2006-07,NBA,Portland
Atlanta,Hawks,0.366,2007,2006-07,NBA,Atlanta
Minnesota,Timberwolves,0.39,2007,2006-07,NBA,Minnesota
Milwaukee,Bucks,0.341,2007,2006-07,NBA,Milwaukee
Seattle,SuperSonics,0.378,2007,2006-07,NBA,Seattle
Boston,Celtics,0.293,2007,2006-07,NBA,Boston
Memphis,Grizzlies,0.268,2007,2006-07,NBA,Memphis
Boston,Celtics,0.805,2008,2007-08,NBA,Boston
Los Angeles,Lakers,0.695,2008,2007-08,NBA,Los Angeles
Detroit,Pistons,0.72,2008,2007-08,NBA,Detroit
New Orleans,Hornets,0.683,2008,2007-08,NBA,New Orleans
San Antonio,Spurs,0.683,2008,2007-08,NBA,San Antonio
Orlando,Magic,0.634,2008,2007-08,NBA,Orlando
Utah,Jazz,0.659,2008,2007-08,NBA,Utah
Cleveland,Cavaliers,0.549,2008,2007-08,NBA,Cleveland
Houston,Rockets,0.671,2008,2007-08,NBA,Houston
Washington,Wizards,0.524,2008,2007-08,NBA,Washington
Phoenix,Suns,0.671,2008,2007-08,NBA,Phoenix
Toronto,Raptors,0.5,2008,2007-08,NBA,Toronto
Philadelphia,76ers,0.488,2008,2007-08,NBA,Philadelphia
Dallas,Mavericks,0.622,2008,2007-08,NBA,Dallas
Denver,Nuggets,0.61,2008,2007-08,NBA,Denver
Atlanta,Hawks,0.451,2008,2007-08,NBA,Atlanta
Indiana,Pacers,0.439,2008,2007-08,NBA,Indiana
Golden State,Warriors,0.585,2008,2007-08,NBA,Bay Area
New Jersey,Nets,0.415,2008,2007-08,NBA,New Jersey
Portland,Trail Blazers,0.5,2008,2007-08,NBA,Portland
Chicago,Bulls,0.402,2008,2007-08,NBA,Chicago
Sacramento,Kings,0.463,2008,2007-08,NBA,Sacramento
Los Angeles,Clippers,0.28,2008,2007-08,NBA,Los Angeles
Charlotte,Bobcats,0.39,2008,2007-08,NBA,Carolina
Milwaukee,Bucks,0.317,2008,2007-08,NBA,Milwaukee
Minnesota,Timberwolves,0.268,2008,2007-08,NBA,Minnesota
New York,Knicks,0.28,2008,2007-08,NBA,New York
Memphis,Grizzlies,0.268,2008,2007-08,NBA,Memphis
Seattle,SuperSonics,0.244,2008,2007-08,NBA,Seattle
Miami,Heat,0.183,2008,2007-08,NBA,South Florida
Los Angeles,Lakers,0.793,2009,2008-09,NBA,Los Angeles
Cleveland,Cavaliers,0.805,2009,2008-09,NBA,Cleveland
Boston,Celtics,0.756,2009,2008-09,NBA,Boston
Denver,Nuggets,0.659,2009,2008-09,NBA,Denver
San Antonio,Spurs,0.659,2009,2008-09,NBA,San Antonio
Orlando,Magic,0.72,2009,2008-09,NBA,Orlando
Atlanta,Hawks,0.573,2009,2008-09,NBA,Atlanta
Portland,Trail Blazers,0.659,2009,2008-09,NBA,Portland
Houston,Rockets,0.646,2009,2008-09,NBA,Houston
Miami,Heat,0.524,2009,2008-09,NBA,South Florida
Philadelphia,76ers,0.5,2009,2008-09,NBA,Philadelphia
Dallas,Mavericks,0.61,2009,2008-09,NBA,Dallas
Chicago,Bulls,0.5,2009,2008-09,NBA,Chicago
New Orleans,Hornets,0.598,2009,2008-09,NBA,New Orleans
Utah,Jazz,0.585,2009,2008-09,NBA,Utah
Detroit,Pistons,0.476,2009,2008-09,NBA,Detroit
Indiana,Pacers,0.439,2009,2008-09,NBA,Indiana
Phoenix,Suns,0.561,2009,2008-09,NBA,Phoenix
Golden State,Warriors,0.354,2009,2008-09,NBA,Bay Area
Charlotte,Bobcats,0.427,2009,2008-09,NBA,Carolina
New Jersey,Nets,0.415,2009,2008-09,NBA,New Jersey
Minnesota,Timberwolves,0.293,2009,2008-09,NBA,Minnesota
Milwaukee,Bucks,0.415,2009,2008-09,NBA,Milwaukee
Memphis,Grizzlies,0.293,2009,2008-09,NBA,Memphis
Oklahoma City,Thunder,0.28,2009,2008-09,NBA,Oklahoma City
Toronto,Raptors,0.402,2009,2008-09,NBA,Toronto
New York,Knicks,0.39,2009,2008-09,NBA,New York
Los Angeles,Clippers,0.232,2009,2008-09,NBA,Los Angeles
Washington,Wizards,0.232,2009,2008-09,NBA,Washington
Sacramento,Kings,0.207,2009,2008-09,NBA,Sacramento
Los Angeles,Lakers,0.695,2010,2009-10,NBA,Los Angeles
Cleveland,Cavaliers,0.744,2010,2009-10,NBA,Cleveland
Dallas,Mavericks,0.671,2010,2009-10,NBA,Dallas
Orlando,Magic,0.72,2010,2009-10,NBA,Orlando
Phoenix,Suns,0.659,2010,2009-10,NBA,Phoenix
Atlanta,Hawks,0.646,2010,2009-10,NBA,Atlanta
Boston,Celtics,0.61,2010,2009-10,NBA,Boston
Denver,Nuggets,0.646,2010,2009-10,NBA,Denver
Utah,Jazz,0.646,2010,2009-10,NBA,Utah
Miami,Heat,0.573,2010,2009-10,NBA,South Florida
Milwaukee,Bucks,0.561,2010,2009-10,NBA,Milwaukee
Portland,Trail Blazers,0.61,2010,2009-10,NBA,Portland
San Antonio,Spurs,0.61,2010,2009-10,NBA,San Antonio
Charlotte,Bobcats,0.537,2010,2009-10,NBA,Carolina
Chicago,Bulls,0.5,2010,2009-10,NBA,Chicago
Oklahoma City,Thunder,0.61,2010,2009-10,NBA,Oklahoma City
Houston,Rockets,0.512,2010,2009-10,NBA,Houston
Toronto,Raptors,0.488,2010,2009-10,NBA,Toronto
Indiana,Pacers,0.39,2010,2009-10,NBA,Indiana
Memphis,Grizzlies,0.488,2010,2009-10,NBA,Memphis
New Orleans,Hornets,0.451,2010,2009-10,NBA,New Orleans
New York,Knicks,0.354,2010,2009-10,NBA,New York
Detroit,Pistons,0.329,2010,2009-10,NBA,Detroit
Los Angeles,Clippers,0.354,2010,2009-10,NBA,Los Angeles
Philadelphia,76ers,0.329,2010,2009-10,NBA,Philadelphia
Golden State,Warriors,0.317,2010,2009-10,NBA,Bay Area
Sacramento,Kings,0.305,2010,2009-10,NBA,Sacramento
Washington,Wizards,0.317,2010,2009-10,NBA,Washington
New Jersey,Nets,0.146,2010,2009-10,NBA,New Jersey
Minnesota,Timberwolves,0.183,2010,2009-10,NBA,Minnesota
San Antonio,Spurs,0.744,2011,2010-11,NBA,San Antonio
Chicago,Bulls,0.756,2011,2010-11,NBA,Chicago
Los Angeles,Lakers,0.695,2011,2010-11,NBA,Los Angeles
Miami,Heat,0.707,2011,2010-11,NBA,South Florida
Boston,Celtics,0.683,2011,2010-11,NBA,Boston
Dallas,Mavericks,0.695,2011,2010-11,NBA,Dallas
Oklahoma City,Thunder,0.671,2011,2010-11,NBA,Oklahoma City
Orlando,Magic,0.634,2011,2010-11,NBA,Orlando
Denver,Nuggets,0.61,2011,2010-11,NBA,Denver
Atlanta,Hawks,0.537,2011,2010-11,NBA,Atlanta
New York,Knicks,0.512,2011,2010-11,NBA,New York
Portland,Trail Blazers,0.585,2011,2010-11,NBA,Portland
Philadelphia,76ers,0.5,2011,2010-11,NBA,Philadelphia
New Orleans,Hornets,0.561,2011,2010-11,NBA,New Orleans
Indiana,Pacers,0.451,2011,2010-11,NBA,Indiana
Memphis,Grizzlies,0.561,2011,2010-11,NBA,Memphis
Houston,Rockets,0.524,2011,2010-11,NBA,Houston
Milwaukee,Bucks,0.427,2011,2010-11,NBA,Milwaukee
Phoenix,Suns,0.488,2011,2010-11,NBA,Phoenix
Charlotte,Bobcats,0.415,2011,2010-11,NBA,Carolina
Detroit,Pistons,0.366,2011,2010-11,NBA,Detroit
Utah,Jazz,0.476,2011,2010-11,NBA,Utah
New Jersey,Nets,0.293,2011,2010-11,NBA,New Jersey
Golden State,Warriors,0.439,2011,2010-11,NBA,Bay Area
Los Angeles,Clippers,0.39,2011,2010-11,NBA,Los Angeles
Washington,Wizards,0.28,2011,2010-11,NBA,Washington
Sacramento,Kings,0.293,2011,2010-11,NBA,Sacramento
Toronto,Raptors,0.268,2011,2010-11,NBA,Toronto
Cleveland,Cavaliers,0.232,2011,2010-11,NBA,Cleveland
Minnesota,Timberwolves,0.207,2011,2010-11,NBA,Minnesota
Chicago,Bulls,0.758,2012,2011-12,NBA,Chicago
San Antonio,Spurs,0.758,2012,2011-12,NBA,San Antonio
Miami,Heat,0.697,2012,2011-12,NBA,South Florida
Oklahoma City,Thunder,0.712,2012,2011-12,NBA,Oklahoma City
Los Angeles,Lakers,0.621,2012,2011-12,NBA,Los Angeles
Indiana,Pacers,0.636,2012,2011-12,NBA,Indiana
Boston,Celtics,0.591,2012,2011-12,NBA,Boston
